review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
c9cfd2d5ab5911836ababae136c3a10c,cdf9aa68e72324eeb25c7de974696ee2,5,,,2017-12-23 00:00:00,2017-12-26 14:36:03
96052551d87e5f62e6c9f6974ec392e9,3d374c9e46530bb5ed4a7648915306a6,5,,,2017-12-19 00:00:00,2017-12-20 10:25:22
a2ff510ca4e059c3fefc7a7866571f6f,a9953b2f0b1665ac7586cc5a6ac8f58c,4,,,2017-10-06 00:00:00,2017-10-08 22:36:05
0e0190b9db53b689b285d3f3916f8441,79832b7cb59ac6f887088ffd686e1d5e,5,,obrigado pela atençao amim dispensada,2017-12-01 00:00:00,2017-12-09 22:58:58
bf566b3910c328733baf7fca7d2be041,a59a15e4b6085c752d338431dc68d464,4,,,2017-11-01 00:00:00,2017-11-01 20:25:30
2c5e27fc178bde7ac173c9c62c31b070,0ce9a24111d850192a933fcaab6fbad3,1,,Não gostei ! Comprei gato por lebre,2017-12-13 00:00:00,2017-12-16 07:14:07
caf7d6d68090fedf0f47b27aff4b4eaf,c186ebe3937470a2f562a2dc0bc74dd7,5,,,2017-12-05 00:00:00,2017-12-07 23:34:56
94c4db81ff5c234f53b54a15a8a41583,3fb155b4897652f5cdf1b5efff32a465,5,,,2017-12-15 00:00:00,2017-12-17 14:43:35
45a523faa4defdf60118a90301b8a23e,26c4ac9998f72d4fcdca3c6e27089f1b,3,,,2017-10-27 00:00:00,2017-10-27 16:12:52
8b230a1373c6dc4bd867099fda1d7039,071251fe3b3493294536f03737a8a679,3,,Eu comprei duas unidades e só recebi uma e agora o que faço?,2017-11-09 00:00:00,2017-11-10 10:38:37
c5be8de5421e658a45042d6ca6a4ff64,61665389f0cccf5ec8135e3b05efc714,5,,,2017-12-12 00:00:00,2017-12-13 22:58:34
bbf6c18e7c5a88b6adcb69af3b971207,828a705e0645673b538e803ca75a29b6,5,,,2017-10-31 00:00:00,2017-11-06 18:43:24
436f71c9cc0c1aab7f51dc0cd0820516,c676e726f8a14a9527b41b9dc50ca1bc,5,,"Satisfeito
",2017-11-22 00:00:00,2017-11-22 14:45:40
a47baae36cb2d3f2d8ab6449aee69ee4,2c1f923bfda154d36f6dad2084cbde2e,4,,,2017-12-19 00:00:00,2017-12-22 12:43:53
b83bcebb69cf373474b4cc3b10eb0bcc,c5d9ec893ee95eb55c4fa513cc606582,4,,,2017-12-13 00:00:00,2017-12-15 14:41:16
8055e963f26f70c406ca517b2c2848e6,9218ec94cd0d96e4c3e6b8c1504aa8dc,5,,"Produto de muito boa qualidade, chegou antes do prazo prometido",2017-12-17 00:00:00,2017-12-19 17:31:58
7404a400814a04b9776eb50e1ef725d8,a14f7f38d99c7aba5db1566db11660a2,5,,,2017-10-24 00:00:00,2017-10-25 10:02:31
2dfefb93bf83b269520fd5b13c917c31,394dd790418f78501396d1a2912d74ff,5,,,2017-10-26 00:00:00,2017-10-26 23:46:47
72730619a00e0ecdecf0a4ff862d8996,af76a45a10524549102e010f2bd9d3cd,1,,comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois,2017-11-07 00:00:00,2017-11-08 21:54:58
c5d83c2523ef15209c8faf5133a7bafb,7eba0b6b5cb480d65416e26e2528d250,4,,"Estava faltando apenas um produto, eu recebi hoje , muito obrigada!
Tudo certo!

Att 

Elenice.",2017-12-16 00:00:00,2017-12-19 23:21:17
5b713e49352337557efe509b2e801183,93e87829bab4127b8692f52a73df4284,1,,,2017-11-23 00:00:00,2017-11-23 10:32:13
5c37d7ba6ef2f031c34bb4fda3454018,bbd1b9ebbc5a09d51caaa2d10e0f93b5,2,,Demorou de mais pra entrega ,2017-12-17 00:00:00,2017-12-17 12:14:13
e9cb7f668e6443a90158f7f9c90ab0f5,b98e145c0cd94f225072aa0e619d5d8f,5,,,2017-12-27 00:00:00,2018-01-01 18:45:21
83414f98136ce687f7eb69e555b2519c,36e05888e17fa68e55b13477d9b53d3e,5,,super rapido a entrega .... chegou antes da data... ,2017-10-24 00:00:00,2017-10-25 19:36:57
0dc56be1dabd04c994a0fce5478bb16d,f4c47c5163aecbdc7ce04fa55857b332,4,,,2017-10-10 00:00:00,2017-10-11 14:23:53
072aa82842434b050889c89a33c699a7,f1367a0a8fa445363c4e6d5a529db4a5,3,,,2017-11-15 00:00:00,2017-11-16 08:47:52
076e5ceb849c9ddf05cfb30bf223febb,30eb68f1adec947261593a874308f991,5,,,2017-11-02 00:00:00,2017-11-02 15:30:03
0f47555e4df6f6e31bb40c6ff7fb6fac,f81ed3e1a19bd4246ee3e90b01359eb0,2,,,2017-10-02 00:00:00,2017-10-04 23:54:09
033fb23c97ecb11c0548f4763bef5773,0b8c6aefe987f59ab3cea15927aedc8e,5,,,2017-12-29 00:00:00,2017-12-29 19:51:26
f7a4aac5a45a3653a0cb7a9c190a6332,7175aabb77705c82c70d16055bd2a380,4,,,2017-12-20 00:00:00,2017-12-22 21:00:16
d8f61c7fcd172785563a65cd65a8cea8,cf34fe44babb9fd001a001acfa43cabf,5,,OK,2017-11-19 00:00:00,2017-11-22 19:34:39
4d89dd30fcb3374bb3634e0850bb3ee6,7fd8bee2cb90a93904966af3fa39ff3a,5,,,2017-12-02 00:00:00,2017-12-03 01:31:02
1f83ac8151dd375e41ab519523ade3b1,e08878ad70acad81d0e90f59e56ce9a6,3,,,2017-12-13 00:00:00,2017-12-17 18:47:06
785eeef6b986a8606ac04b88a08ba52c,bdb2bc3c571eb25e242b01f591816c7b,4,,,2017-10-06 00:00:00,2017-10-09 13:44:42
5230dc021b8ce3fe53ed728af873a6d1,fc850201b579f014488f1cca40aaa06d,5,,Ainda não tive a oportunidade de testar,2017-11-23 00:00:00,2017-11-25 16:59:50
3a3ea86822a881a0e7c2245b37472eb9,02bd92abe094825e0683bacaacb64285,5,,,2017-12-15 00:00:00,2017-12-15 21:51:08
e4f0765c572989acb3d2d17c911ccce4,4b661d524b6f0788746514fb6f7ad3fa,3,,entrega super rapida,2017-12-13 00:00:00,2017-12-13 16:35:59
33dd28d996a4f17112cdacd7bbded8f8,1e94bea629f2a9ad149fc751e9880aab,5,,,2017-10-10 00:00:00,2017-10-12 22:43:35
cde97e23deec3aa11e838402378706ee,512ba2efae3409f37660ce26199b32aa,1,,"Não posso! Estou aguardando a chegada do produto que comprei!Logo que isso aconteça, terei minha opinião formada!",2017-12-22 00:00:00,2017-12-22 12:20:27
3ec66627133a5ddca2ee88a81b95bb13,f7641c0de17b431a84de1c1b1cc508fd,4,,,2017-10-17 00:00:00,2017-10-20 01:10:27
44cdb9cb9c9f8d6bcea59e0b61b8df6a,1a2cff485ae2a17b68b6ccefb1ecdf93,5,,O produto chegou muito bem,2017-12-13 00:00:00,2017-12-16 19:33:23
927eaaaaeebc8579c91927f2d0b40049,c835e0746829dbae8bb92fb818ba654d,5,,otimo,2017-10-08 00:00:00,2017-10-09 14:07:22
af9e54a155c1248534f1fa60179c6393,afb1e1ccaac288ec1ab9754e2e36cdaf,5,,Muito satisfeito,2017-12-05 00:00:00,2017-12-06 00:38:31
5cc663b86b8e633c513546914eca82d4,1e9ea7d5f669d780b187f487a03c3f7b,2,,,2017-11-24 00:00:00,2017-11-27 12:46:34
a6c58307ee35180cf0dc1d39466db359,796b04ac2c7b508683f6010238b991f1,5,,fiz a compra por tabela e graças A Deus deu tudo certo fico muito grato pode confiar.,2017-12-23 00:00:00,2017-12-29 22:56:10
31a346e6f2cf783b145080e2f4dc6e32,35ff30856e32d0b5a4a2abe36bc26f4e,4,,,2017-10-22 00:00:00,2017-10-24 18:12:08
5bf1a70143253c588a56357140b572ce,ab8c4bf0204081a450dae1139f6eacb5,5,,,2017-12-19 00:00:00,2017-12-19 22:43:53
4f535d7213ad272d4f5f1f849de3f441,a085154af3d68d11b256a6facc891a56,5,,,2017-12-05 00:00:00,2017-12-06 04:16:54
d57d9f0b3b394efb178c9a259b2c9149,d6c231f3aa416426639f25b5fe09e051,3,,,2017-12-30 00:00:00,2018-01-01 22:56:47
96ee030286f50f61c6d199bdfaa5573d,7920529b8621a433718e66c72a763bdc,1,,", muito ruim ! ",2017-11-29 00:00:00,2017-11-29 21:28:39
f27aae43b88771cb9ebc8a6f0ab2f25b,ec6f5d9c57b5c2e41ba3ac018391ed7e,5,,,2017-12-28 00:00:00,2017-12-30 23:43:57
b2be7263730fe13fdea91e59192fcdde,08288e829c6b9a810a4392bbc30545dc,4,,,2017-12-09 00:00:00,2017-12-12 20:32:57
6df7cacfa6e7a215c43b54c952affd0f,3431f838d49b42723b060fa367b3d294,5,,,2017-12-16 00:00:00,2017-12-17 01:51:11
06aa3111724159bb69b8568181ec05c4,8458ad0c5a4b19319109dc629ac03c8f,5,,bem rapido a entrega e bom comprar com vcs,2017-10-20 00:00:00,2017-10-23 20:54:29
f5eb912253261b8bb2dc5b1a1f4e2f0e,dccf99a9f12d7217cd20878c985d55ac,4,,,2017-12-19 00:00:00,2017-12-20 02:19:54
56c957e848b3f71bcebd87e12b7883d7,f28b59f3a9d27b5a7ea86d0ede1b99d0,4,,,2017-10-03 00:00:00,2017-10-03 23:35:14
5cc650061ffd7b80549a8152c95ae925,9cb31e241f37e9115ca372ccb5973ece,5,,,2017-11-10 00:00:00,2017-11-10 22:13:00
610a49f3e897c9295111d0a8c0d6e65b,f1eb378be592a06b8c3c6006b7d7102e,5,,Muito bom! Aquilo que esperava!,2017-12-05 00:00:00,2017-12-07 20:12:19
07234c593ecafa2ed6111b2f8fa8d7f6,970faa2fc574e975f2badf8b2783c112,3,,,2017-11-24 00:00:00,2017-11-24 18:29:40
16d40fdbdc2bb45a08f52621f05467eb,eb270c4cbf3671961f3883e8b888571b,3,,,2017-12-23 00:00:00,2017-12-25 13:42:25
5e5288d0fcf91a6d5462dd255befb6de,5d1e5995e3ceddeeb9883bb9e449bd5f,5,,,2017-11-24 00:00:00,2017-11-27 11:24:02
e3a66aca186a873365204b060e9f4931,4172088f591c8a42cad3f5ee56f678c8,5,,,2017-10-21 00:00:00,2017-10-25 11:06:21
670e12015ba4dca0bc1d220aaf5c19f9,988551bc1edc4b81a7e98af061a60228,5,,Entregue no prazo produto muito bom.,2017-10-14 00:00:00,2017-10-17 13:50:29
4f2d420b33665f546c373953c8dfb5fd,523824180b3b651c5d233b761bdd7597,1,,"Não gostei do produto, material de péssima qualidade.",2017-10-08 00:00:00,2017-11-10 16:24:28
bbaea454f8f4fb35f22b2de3936e4df7,426ae4dd4be2e6836ef89763d45f2149,5,,,2017-10-29 00:00:00,2017-10-29 19:56:55
5fb1fed9d3ca845936082614bd07cec2,1bfde5e32fa7b177c2c0f313c67ee333,5,,LOJA 10,2017-11-14 00:00:00,2017-11-16 09:21:29
b543affbc59262ffd186c14471b19293,604d751f2a7e1dbdc206eec36e4bcb81,5,,,2017-11-25 00:00:00,2017-11-25 18:16:18
f4d2c6ed9bebda9d41573e30f3d629b5,544789a536e56050d352f95b48062912,1,,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",2017-11-05 00:00:00,2017-11-06 13:54:54
5159ec80ded330546c2f4a3d23c911d2,5420abaef4ca382f6916df704a0d54b0,5,,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",2017-10-07 00:00:00,2017-10-07 23:01:25
0e45ed9cb534e20473b8e7e5c6c0ec36,cb9988b1ddad2cfaf954e9ce3fec266b,5,,,2017-11-29 00:00:00,2017-11-30 11:26:53
341ccd0a62b82793121e9ebdd1eafaf9,adad66be45caa015d25e03ed17610197,1,,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,2017-12-15 00:00:00,2017-12-20 07:55:39
40b106fc4843b980b73307d279e18126,2c8ed3dca8e0a057095326257777dda2,5,,,2017-12-07 00:00:00,2017-12-11 19:11:23
13cf90d76f1ffc624a83f3f9ddd62c36,9f96fbe1882a78b811357299fc5d6c8c,5,,,2017-10-03 00:00:00,2017-10-06 02:33:19
554f6545765e5c000f1751682dd00158,c0f3e5b46a6f8a899bb3a9de4afd5525,5,,,2017-10-15 01:00:00,2017-10-15 22:24:11
92e62e4f3ea203ac193f3271d85b11ea,061295e635460bf36f1bb41bd54fd2d2,5,,Gostei!,2017-12-20 00:00:00,2017-12-21 00:39:53
35fabb1fcea11c86ba6dbe8280d8d0de,31c2a4ddeb6a9db03922009a2dfcb254,3,,,2017-11-04 00:00:00,2017-11-05 01:28:10
5e20ad4da852f44644a83c56fc8cf40c,ffde92ba447b33a47d1c04d203f10f41,5,,,2017-12-06 00:00:00,2017-12-06 21:30:08
69e5dd2882a9e8cc92609e34aaa923a1,828cb23d35630c92b140ab22ff23c485,5,,,2017-11-02 00:00:00,2017-11-02 17:45:54
505a882ba08a689682a4afc6eb4e5965,1c308eca3f339414a92e518e2a2e5ee9,2,,,2017-12-28 00:00:00,2017-12-31 20:25:02
9ba260ed7e6a228e5e9910e035a70c7f,2b7f34e9b0b9eba10050d725278d8609,1,,"Somente foi entregue uma unidade, ao invés de duas.",2017-12-13 00:00:00,2017-12-15 18:37:47
ddda0fa55fc550a8f14f6ae00652fcf9,bef6f136b891658b2b57851b5afb5c99,5,,"Produtos otimos, entrega rápida.
Super recomendo!!!",2017-12-22 00:00:00,2017-12-23 15:49:01
992023bbcd993d43bcb2137c30896d36,6f93d4fc5b38d5862f6fb366cd9afd01,4,,,2017-12-20 00:00:00,2017-12-28 13:59:26
557713e818e5930b6357e49ff07d21d1,17c765461652f9154943bd66875b0686,5,,,2017-12-08 00:00:00,2017-12-08 13:49:07
23203fee216a06223e8f613a700b8096,d05502e273bca7f1901d798c7d9fd403,5,,,2017-12-30 00:00:00,2018-01-04 10:13:58
90c97635117ec8ad921c8ea23ec0a4f1,a518b37b54f26e19044d8706b65e8133,5,,,2017-11-29 00:00:00,2017-12-06 11:27:00
d3b4d016ccfc708c50866b550f903b9d,1905a6fa69b8fe273cc0ec81f8ec31b5,2,,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",2017-12-31 00:00:00,2018-01-03 20:49:01
a835f8e62dd58cf9c07678bdd7cfb935,793d395a896de12a846ed4f345bce550,2,,"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega",2017-10-25 00:00:00,2017-10-25 23:30:36
1489ef235189b9e5e1a9d4308bf228bd,a0c370a65210b6a6e739cf8e302b9c77,1,,"Comprei duas mochilas, recebi apenas uma, o natal está chegando e até agora nada!",2017-12-14 00:00:00,2017-12-20 10:28:32
77ac6288ca3e09284cb264d6b0b4d7a2,0ad0006728103ff08cda112f7940bcd1,5,,só poderia entregar mais rápido fim de ano ,2017-12-29 00:00:00,2017-12-29 22:23:00
284e9d66ebdec028eab3b817447014ac,f1ebfc223dc0c69af08b4810a6a200ca,5,,"Otima Venda, tudo perfeito.",2017-12-09 00:00:00,2017-12-11 19:42:42
ffc7f65cce6ee4435163a575704232ee,886090ba53919a880e66ccba31eb74ee,5,,,2017-10-25 00:00:00,2017-10-25 14:15:17
608e890852fc78c3854d83a0cfab8557,2d1f07a3af3df1ddc97efd57a74be3a9,3,,"Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada",2017-12-19 00:00:00,2017-12-21 13:18:14
0871369412bd49aef1b9f916700a9495,2e175b759e9d426f83e9b55b6a0661b2,5,,Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido! ,2017-11-01 00:00:00,2017-11-02 10:50:17
e47020cf52099bce9dc57524ea41218b,2e23a32f0160b8226732e1fab87cbe59,4,,Indico a loja compro sempre na lannister .,2017-12-30 00:00:00,2017-12-30 19:40:45
e92d07515318cef52299bd1c5ac7e9d2,0901941512e5bef7c9fb39452262234d,5,,,2017-10-25 00:00:00,2017-10-26 15:35:02
180e67ff4510555ef7d76de7fe42c11c,69ce5a9c71e938c852ea2142a90dddb7,5,,"Foi tudo normal , como é mesmo uma compra por internet. Obrigado.",2017-10-17 00:00:00,2017-10-18 18:26:16
32cba2bc8e4b8a57f2063c108e2d6693,1abad641fc19ed94a5eefb34fecbfc0d,3,,Comprei 02 só enviaram 01,2017-10-28 00:00:00,2017-10-29 20:31:37
eb5be90ba891b7b7e4c25228c23ad3c1,c0412e955e8866bd36d56c196d1c9d82,5,,,2017-10-31 00:00:00,2017-11-02 23:31:28
