order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,order_purchase_timestamp,year_quarter
00054e8431b9d7675808bcb819fb4a32,1,8d4f2bb7e93e6710a28f34fa83ee7d28,7040e82f899a04d1b434b795a43b4617,2017-12-14 12:10:31,19.9,11.85,2017-12-10 11:53:48,2017Q4
000e906b789b55f64edcb1f84030f90d,1,57d79905de06d8897872c551bfd09358,ea8482cd71df3c1969d7b9473ff13abc,2017-11-27 19:09:02,21.99,11.85,2017-11-21 18:54:23,2017Q4
0013503b13da1eac686219390b7d641b,1,38afdf723b95d455b418a0f57d623c6b,1554a68530182680ad5c8b042c3ab563,2017-12-13 03:16:36,119.9,17.32,2017-12-05 23:40:59,2017Q4
00137e170939bba5a3134e2386413108,1,672e757f331900b9deea127a2a7b79fd,e59aa562b9f8076dd550fcddf0e73491,2017-11-30 06:30:55,397.0,24.65,2017-11-24 16:50:38,2017Q4
00143d0f86d6fbd9f9b38ab440ac16f5,1,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2017-10-16 15:29:43,2017Q4
00143d0f86d6fbd9f9b38ab440ac16f5,2,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2017-10-16 15:29:43,2017Q4
00143d0f86d6fbd9f9b38ab440ac16f5,3,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2017-10-16 15:29:43,2017Q4
001ab0a7578dd66cd4b0a71f5b6e1e41,1,0b0172eb0fd18479d29c3bc122c058c2,5656537e588803a555b8eb41f07a944b,2018-01-04 02:33:42,24.89,17.63,2017-12-27 00:38:47,2017Q4
001ab0a7578dd66cd4b0a71f5b6e1e41,2,0b0172eb0fd18479d29c3bc122c058c2,5656537e588803a555b8eb41f07a944b,2018-01-04 02:33:42,24.89,17.63,2017-12-27 00:38:47,2017Q4
001ab0a7578dd66cd4b0a71f5b6e1e41,3,0b0172eb0fd18479d29c3bc122c058c2,5656537e588803a555b8eb41f07a944b,2018-01-04 02:33:42,24.89,17.63,2017-12-27 00:38:47,2017Q4
001c85b5f68d2be0cb0797afc9e8ce9a,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2017-11-29 22:38:47,99.0,13.71,2017-11-24 19:19:18,2017Q4
0020262c8a370bd5a174ea6a2a267321,1,a5341e3f8155dbb3e62323d3ea289729,ff063b022a9a0aab91bad2c9088760b7,2017-12-04 09:58:07,79.5,21.05,2017-11-28 09:32:49,2017Q4
00259a44fcad3fc0474329e925d14fc3,1,0c4d0a08f95c7b7dc5dc7402bfdafd4c,9f505651f4a6abe901a56cdc21508025,2018-01-03 17:59:35,19.99,14.1,2017-12-27 17:52:11,2017Q4
0026a368634b6e6f34f33b1499773a30,1,892832da5b05b0f54578e1f14f193c22,12b9676b00f60f3b700e83af21824c0e,2017-11-10 21:26:45,149.0,15.8,2017-10-27 21:10:26,2017Q4
00275bce676303c3bfd7292aefdfa223,1,6490b9f63b0b595e1c1402b46b0f50ad,99eaacc9e6046db1c82b163c5f84869f,2017-12-04 03:32:47,279.9,13.46,2017-11-24 23:10:30,2017Q4
002955b0acc63d04f6724a31967e82bd,1,d9bdf643d95cb89844c0da1a0df1d16e,058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-22 15:51:31,120.0,15.59,2017-12-18 13:43:54,2017Q4
002d040018d12a3853c059f7f23ab5b1,1,97c58626cc3e15d514d2095f69650220,fe2032dab1a61af8794248c8196565c9,2017-11-27 03:47:23,155.0,14.84,2017-11-19 19:16:07,2017Q4
0030d783f979fbc5981e75613b057344,1,ae27a5524edb2c8dc4656c670f458fb7,8e6cc767478edae941d9bd9eb778d77a,2017-11-29 23:13:38,60.6,17.67,2017-11-24 20:03:02,2017Q4
0035c0b07126fe9c24a325216fb96064,1,ec02a5d380128f7a188e9ce8f3ddd832,8444e55c1f13cd5c179851e5ca5ebd00,2017-12-12 01:29:45,131.9,18.54,2017-11-24 01:08:37,2017Q4
0036887767dea4bd43b1a88cd0d9477a,1,3a264b078bf20e98f315ff65c23fa263,46dc3b2cc0980fb8ec44634e21d2718e,2017-10-19 01:07:30,399.99,23.64,2017-10-13 00:04:49,2017Q4
003d804eef0e1b856881cd18e0cc0d4c,1,41402af2a88247152583bb812ba235dd,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-27 12:15:18,277.0,35.74,2017-11-17 19:43:10,2017Q4
00418a49a685c6bb60633291c3fab17a,1,5e21d5cab5d33e770d8150a4ee6117db,6560211a19b47992c3666cc44a7e94c0,2017-10-09 20:50:45,49.0,7.78,2017-10-03 20:43:03,2017Q4
0049edf42837aa808e03552a62bd2158,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-01-05 12:48:10,49.9,17.6,2017-12-30 12:33:26,2017Q4
004ba47bb589cdbc485e6025bd6d3c81,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-12-29 20:48:10,49.0,11.85,2017-12-25 20:40:15,2017Q4
004d76fef3dd46eb4f70da049c8d1f93,1,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,2017-12-27 11:10:33,120.0,27.39,2017-12-20 06:42:39,2017Q4
004fb11815bc03b01b20a614eef69d14,1,68c923fddf7f83316b53252eaf830724,7a67c85e85bb2ce8582c35f2203ad736,2017-11-30 14:16:42,72.99,19.75,2017-11-25 13:56:55,2017Q4
005d9a5423d47281ac463a968b3936fb,1,fb7a100ec8c7b34f60cec22b1a9a10e0,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,49.99,18.12,2017-10-18 12:14:29,2017Q4
005d9a5423d47281ac463a968b3936fb,2,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,24.99,13.58,2017-10-18 12:14:29,2017Q4
005d9a5423d47281ac463a968b3936fb,3,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,2017-10-24 12:28:16,24.99,13.58,2017-10-18 12:14:29,2017Q4
00602f25bffa1dcfb71e202fbf9824fb,1,32a8448d1612773bcfd0c5a8dd235e4e,86ccac0b835037332a596a33b6949ee1,2017-11-08 02:31:17,39.9,54.02,2017-11-01 17:45:52,2017Q4
0068468c453d28c8ef3fd089e50a5847,1,2f763ba79d9cd987b2034aac7ceffe06,822bad9bc42b51213ba522fe87b7ab5d,2017-11-30 00:52:42,469.0,20.85,2017-11-24 22:25:25,2017Q4
006dd93155bc2abd844cc5eed3a0fe7f,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2017-12-07 01:29:28,49.9,7.78,2017-12-02 01:20:28,2017Q4
006e05e81c068ddc38e48ebe189b922e,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-01-03 22:07:25,29.0,14.1,2017-12-27 21:50:43,2017Q4
00750f68bb64537034e93554c64b41b5,1,526f833e1eb0a32ad9351145a761b9ab,6560211a19b47992c3666cc44a7e94c0,2017-11-17 10:10:32,129.0,8.16,2017-11-12 09:50:55,2017Q4
0078a358a14592b887eb140ef515f5ab,1,722f84416177a451c3be217ef8ffa082,cca3071e3e9bb7d12640c9fbe2301306,2017-11-10 15:55:43,253.52,82.86,2017-11-06 15:42:42,2017Q4
007ec946d4f798caf2b43c9d44c56421,1,779559842fc122d55edbd03153f35e81,f8db351d8c4c4c22c6835c19a46f01b0,2017-11-30 04:15:38,27.9,15.1,2017-11-24 13:05:15,2017Q4
0081ce648af7d6a7bac2a93b6035d1e3,1,1d417ca09479182e9fdf13a1c77c309f,54965bbe3e4f07ae045b90b0b8541f52,2017-11-16 02:51:05,99.9,17.95,2017-11-08 13:38:11,2017Q4
0087889a1c836be17f58afd7f1729a4a,1,62c89abe1afe3a23c17765d462718a4c,fe2032dab1a61af8794248c8196565c9,2017-10-27 11:35:25,259.0,10.63,2017-10-23 11:03:27,2017Q4
0093cbf16a6afb7f0ab7cc821b6f9e92,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017-11-17 13:26:57,117.3,25.66,2017-11-11 13:05:52,2017Q4
00946f674d880be1f188abc10ad7cf46,1,4dcb49b9ca7e48d2f108d40caa77caa2,5cf13accae3222c70a9cac40818ae839,2017-12-14 19:30:37,99.9,18.57,2017-12-09 19:11:22,2017Q4
00946f674d880be1f188abc10ad7cf46,2,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,2017-12-14 19:30:37,99.9,14.35,2017-12-09 19:11:22,2017Q4
0095790a64527ec83aeaaf99023c050e,1,e8c6039a25765995ac7c1ec2cbef5765,3d871de0142ce09b7081e2b9d1733cb1,2017-11-21 13:50:26,19.9,42.76,2017-11-15 13:36:30,2017Q4
009742b43f4530bc3db7f62332c50f4b,1,ee3e94e918d05a5da04a4cb547e91dcc,17e34d8224d27a541263c4c64b11a56b,2017-11-01 03:09:33,133.74,12.44,2017-10-24 15:15:58,2017Q4
009ac365164f8e06f59d18a08045f6c4,1,35557c68a22ecebcf066e25ca2ddc144,f8db351d8c4c4c22c6835c19a46f01b0,2017-11-29 00:11:24,16.9,15.1,2017-11-23 00:03:52,2017Q4
009e11afa25aa95ae78e60a793995c9b,1,519f3a4ea67cdce4923fbc76badd6bd2,582d4f8675b945722eda7c0cb61ba4c7,2017-10-26 00:15:00,30.99,34.15,2017-10-19 23:56:16,2017Q4
00a13ab02fbe82f78cd84f14e41564ed,1,ecab3fa721d1b06c225f23c30f02eb5e,e9779976487b77c6d4ac45f75ec7afe9,2017-12-14 19:32:49,159.49,8.86,2017-12-09 19:22:59,2017Q4
00a174dbf11967d260033fa6ab711493,1,fca62108387e25005784da2f551466a1,31344c16881c08a8a72c6d2eb29918c1,2017-12-01 10:56:20,249.9,41.53,2017-11-27 10:29:23,2017Q4
00a250dbdb3153cc6ecf4d3f07ef6a17,1,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,2017-12-15 18:15:33,53.99,7.78,2017-12-10 18:07:24,2017Q4
00a3a334aec7455a6d3319981499a3da,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-11-01 21:30:14,24.5,11.85,2017-10-25 11:00:28,2017Q4
00aa423621f35a9ca6c6240f275b0640,1,e9f2586707fb45ea0f9997c54f585842,0509040ea3fe50071181bbc359eb7738,2017-11-29 15:10:19,110.9,14.51,2017-11-23 14:51:32,2017Q4
00ba414462370af2d76195d12e0d5481,1,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-06 10:22:08,24.99,14.1,2017-11-30 10:00:43,2017Q4
00bd8cf08fa3998ea6ad6d16c2165822,1,cfbc837967ca671ee87f5243f2a1024d,0509040ea3fe50071181bbc359eb7738,2017-12-07 10:59:27,21.8,12.48,2017-12-01 10:47:44,2017Q4
00c2335723b9b74668062e946dc66621,1,b944aabf1fc45c01599ee96c7f4d533e,128639473a139ac0f3e5f5ade55873a5,2018-01-09 04:28:51,18.9,12.48,2017-12-31 01:31:16,2017Q4
00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13,29.9,16.79,2017-10-23 14:59:46,2017Q4
00c47fefb9a49baec12ab3654d7f548e,1,f196248e8b5d060cca414a664ea9a76f,91f0eec23d4a61d7d7caeefa3f0ad1ca,2017-12-13 00:18:33,199.0,67.69,2017-12-06 00:08:49,2017Q4
00c81b6675ef9ecaaff5fc1d6720b96c,1,ace05b62c79dffc86cd12b281dc05b93,4e06067cc08b3f41d837768d392c3ee3,2017-10-30 18:14:26,24.99,14.1,2017-10-24 17:54:41,2017Q4
00c842d0ae6462afc1d38fc055b02c75,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-11-14 17:55:27,59.9,17.67,2017-11-08 17:36:48,2017Q4
00d8d65b666158b633f96054d31af43b,1,a0450529bd974ebeaf93b1731184396a,f8201cab383e484733266d1906e2fdfa,2017-10-23 04:24:35,94.9,35.98,2017-10-13 19:57:48,2017Q4
00d9ac423c9ad6781c0ed04e87666691,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2017-10-13 12:07:19,349.9,29.3,2017-10-03 11:54:16,2017Q4
00df27e666004db9f14bce766fa5327c,1,c5b72065154ec27c2d1ed8a654c3348f,b33e7c55446eabf8fe1a42d037ac7d6d,2017-11-23 11:55:31,190.83,12.84,2017-11-18 11:44:56,2017Q4
00ea690fe8c5eba029a3884243a02352,1,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 20:13:19,32.99,16.11,2017-11-25 01:49:52,2017Q4
00ec95a58b63378d4cc06d196cdefdf6,1,7c6ff274f0411bde88f5df8db5f64693,229c3efbfb0ea2058de4ccdfbc3d784a,2017-12-29 14:28:25,173.0,14.96,2017-12-24 14:17:08,2017Q4
00f1c7c1542f5f86c3091749d9e939d8,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-12-28 09:51:42,84.99,16.35,2017-12-15 23:25:04,2017Q4
00f1cc7439ccb8671133776d1829faf5,1,2fd91ba79b5f4f8342b67bd79cb54b3f,a673821011d0cec28146ea42f5ab767f,2017-11-30 03:12:39,34.99,9.34,2017-11-22 22:07:04,2017Q4
00f1cc7439ccb8671133776d1829faf5,2,2fd91ba79b5f4f8342b67bd79cb54b3f,a673821011d0cec28146ea42f5ab767f,2017-11-30 03:12:39,34.99,9.34,2017-11-22 22:07:04,2017Q4
00f1cc7439ccb8671133776d1829faf5,3,2fd91ba79b5f4f8342b67bd79cb54b3f,a673821011d0cec28146ea42f5ab767f,2017-11-30 03:12:39,34.99,9.34,2017-11-22 22:07:04,2017Q4
00f1cc7439ccb8671133776d1829faf5,4,2fd91ba79b5f4f8342b67bd79cb54b3f,a673821011d0cec28146ea42f5ab767f,2017-11-30 03:12:39,34.99,9.34,2017-11-22 22:07:04,2017Q4
00f33ee62c15223679d3550e751c37cd,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,2017-11-30 16:31:26,39.5,15.11,2017-11-25 16:17:29,2017Q4
00f98eaeddb9debc8df8cb27e08216d4,1,01ff1ff8aa5dec93e9938b989393a4ca,0c7533c71df861ec58ad7ff999ed0e8d,2017-10-26 02:56:27,51.6,9.34,2017-10-18 17:40:28,2017Q4
00fbcd8b120e5706c58b9d1a0026a7da,1,8afee64dc809d5e833ae113a81774ddc,08061dc0fc165ed41288cc7acde738ee,2017-11-23 04:06:37,7.9,16.11,2017-11-14 12:48:34,2017Q4
00fdb72e467da6f3b000b19b368a6cf6,1,a157e6178c6f7a8355999fa9cb3d136e,ca3bd7cd9f149df75950150d010fe4a2,2017-11-08 21:49:17,18.25,17.6,2017-10-24 21:31:18,2017Q4
010061e3aa0c6ed5e393dda0652bbee8,1,b22658be72921a967a7d592dfc61e54e,8931a84a914b3fe9b1ddaa4d704947ca,2017-11-21 03:35:34,299.0,10.29,2017-11-13 09:49:19,2017Q4
01006620eb4732deec44be4b0d9e33cd,1,2c3210fa1dfe1fdf8b8e3254287c9e4c,3b15288545f8928d3e65a8f949a28291,2017-10-22 23:03:58,126.99,18.14,2017-10-14 21:34:35,2017Q4
010078e0913f48d014483bd856c01ca1,1,96f608a5fe010cb34dc25baee3274444,6fd52c528dcb38be2eea044946b811f8,2017-12-12 15:14:15,49.89,8.72,2017-11-26 14:52:03,2017Q4
010a35dc7fc3808a03d243d2fd8c6e35,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-21 19:10:15,122.99,9.06,2017-12-16 18:02:38,2017Q4
010d14f76a229c295260e4ca4744acc7,1,a9028257171c93a8d948ff95a0082b0d,aac29b1b99776be73c3049939652091d,2017-12-07 19:57:26,27.9,16.79,2017-12-01 19:46:28,2017Q4
010e7dda85fff564e8b7076ae3928efb,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-12-05 14:31:24,49.0,17.67,2017-11-27 14:26:40,2017Q4
010e7dda85fff564e8b7076ae3928efb,2,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-12-05 14:31:24,49.0,17.67,2017-11-27 14:26:40,2017Q4
010ff1cfe12f3094577e72b7bcecdf98,1,3fe46d73f7527ad59e36c21c3e783041,e06f09ec0a4aca210779cf1cfc63cf19,2017-10-30 00:14:21,249.0,13.24,2017-10-11 23:05:00,2017Q4
011667ae100a333a3051c9a23e3f0283,1,2c2491f31fe7320124ccf2f3404354a6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-07 10:36:44,27.99,14.1,2017-11-29 10:42:47,2017Q4
01218a8a807fc187849529e6f12237a9,1,98f34b46fd3c8edec3b0e453e0095e77,e48cc16ab70bfa09e1401740dce0b3d7,2017-10-26 23:14:25,13.99,16.11,2017-10-22 23:06:06,2017Q4
012bea13f9a355c983efb59a3f23583a,1,0ce1e35bdc6af7e582e7ef9363e29b5b,db4350fd57ae30082dec7acbaacc17f9,2017-11-30 17:15:51,21.99,15.1,2017-11-24 16:17:39,2017Q4
012d8cbea490e6102cee6a2088aaa785,1,aede48631330269f65a8d680de491657,dbc22125167c298ef99da25668e1011f,2017-10-25 21:27:58,83.9,28.99,2017-10-19 21:07:15,2017Q4
012eab2625c5f8aaac6f37f2c19ef62f,1,5c699beec1e114bd15b35cf8d01ec6b5,4a3ccda38b2129705f3fb522db62ca31,2017-11-09 00:50:19,81.9,15.32,2017-11-04 00:38:14,2017Q4
012f255bd5034b8e7fb3c91566a91cc8,1,a04f52ded97b5530e8783e3c002b90f0,da8622b14eb17ae2831f4ac5b9dab84a,2017-10-13 09:49:37,79.9,12.9,2017-10-06 09:42:12,2017Q4
01311f2795d8463a11f9422173687696,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2017-11-01 03:08:40,89.99,38.47,2017-10-25 16:10:01,2017Q4
