order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,order_purchase_timestamp,year_quarter
00042b26cf59d7ce69dfabb4e55b4fd9,1,ac6c3623068f30de03045865e4e10089,df560393f3a51e74553ab94004ba5c87,2017-02-13 13:57:51,199.9,18.14,2017-02-04 13:57:51,2017Q1
00125cb692d04887809806618a2a145f,1,1c0c0093a48f13ba70d0c6b0a9157cb7,41b39e28db005d9731d9d485a83b4c38,2017-03-29 13:05:42,109.9,25.51,2017-03-23 12:21:17,2017Q1
001dbc16dc51075e987543d23a0507c7,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2017-02-01 13:17:57,69.9,18.0,2017-01-28 13:17:57,2017Q1
001e7ba991be1b19605ca0316e7130f9,1,884fa3cd42986ba480ea2f8ae4e25ff7,3340ef1913fb70d28420f6ceb685c339,2017-03-23 11:47:37,195.0,18.21,2017-03-18 11:47:37,2017Q1
002691433f09002ac9ca0c4e8dbb8ead,1,430d215740da7fdda91cc938f8fd92f6,0887a9f087bcd5d9f6642b52f897fc6c,2017-02-06 21:18:03,104.0,16.43,2017-02-02 21:18:03,2017Q1
00482f2670787292280e0a8153d82467,1,a9c404971d1a5b1cbc2e4070e02731fd,702835e4b785b67a084280efca355756,2017-02-17 16:18:07,7.6,10.96,2017-02-13 16:18:07,2017Q1
008fab5602c441d51f30b1464f5d4643,1,f23c48d81cd6a0c87f5c3b14aac68371,ebd2d60905fb58271facef5596b620d3,2017-02-26 10:37:41,49.99,15.56,2017-02-22 10:37:41,2017Q1
0094dc9ea7e3cd54d95aea42685673ff,1,464383c22e65860826cf78650fe0f4e4,16090f2ca825584b5a147ab24aa30c86,2017-03-15 21:55:31,89.99,14.8,2017-03-07 21:48:19,2017Q1
00b4a910f64f24dbcac04fe54088a443,1,ba05e2861971098fc7ecd8162c23452a,d50d79cb34e38265a8649c383dcffd48,2017-01-22 17:55:34,33.99,16.6,2017-01-18 17:55:34,2017Q1
00c9d9e61ed13f5bf2f0344da1aa4775,1,2ffb8b836bb62d53a77a69a67814fffa,391fc6631aebcf3004804e51b40bcf1e,2017-03-02 13:25:10,44.55,11.74,2017-02-24 13:13:49,2017Q1
