order_id,payment_sequential,payment_type,payment_installments,payment_value
771ee386b001f06208a7419e4fc1bbd7,1,credit_card,1,81.16
3d7239c394a212faae122962df514ac7,1,credit_card,3,51.84
769214176682788a92801d8907fa1b40,1,credit_card,4,105.28
b69b9260e79a0da00e15f48de1bd2524,1,boleto,1,283.34
97c111c4f22dfa1089a9c0b5338dcc79,1,credit_card,3,44.01
20f136d890c31a62486c809f91a5b098,1,credit_card,10,117.68
f9d5bfb53147f381e81b89a848e26b16,1,credit_card,3,195.71
85a4fbdba48c815924115fb82330071c,1,credit_card,3,34.09
9acd1ccfbc6445c0cad9ee9ddb48054c,1,credit_card,3,81.78
83f24bbc4f76a2730ba9c9cfa32e6d07,1,credit_card,3,231.45
0b65284a1a74114ea029b7676fdc1ba3,1,credit_card,7,144.2
2ccde1e4676c20b9444e2bcbed36334c,1,credit_card,8,134.56
0f4b5614da144989e2acc5291af24357,1,credit_card,4,96.98
a490a5d59a9bf4ef3334bfd7cf1dbdfc,1,credit_card,1,17.78
9184724aacd6a7da5bcf4c08c2c674a8,1,credit_card,3,57.53
ca8f94a99a8120c559e416275a535066,1,credit_card,5,92.76
f244841f5a461472de8de82f023b1371,1,credit_card,10,116.05
886b114d034f4ac1d39d964c1b2a8182,1,credit_card,10,2027.16
2fe14af1d4563c0e76f382bc63c9a245,1,credit_card,2,88.72
9e59025992bd64bc26551391ed44a450,1,credit_card,3,67.01
57e4fc8f20507381b3f7abbe4e2ccda3,1,credit_card,2,215.56
c79bdf061e22288609201ec60deb42fb,1,credit_card,1,12.22
2ad6c6594bf0917a25ff8b8918d4b7b0,1,credit_card,1,40.0
332c6742772f2df936696b6512b10edb,2,credit_card,6,134.55
aa7c35fd606f4275e267e859c6a84d0f,1,credit_card,2,26.68
85e710051891004eca4f527adcadd0c3,2,voucher,1,69.8
d121cbcb7091fbd55ad0344e0f045982,1,credit_card,3,49.7
d56564f21e612a588607e9ffb39b9d21,2,voucher,1,1.23
251d586514cbf0cace61e03c54a7bf1c,1,credit_card,10,311.18
27a7ac440630f9de788e4d66e72c6424,1,credit_card,1,186.39
cc1cc1d6081f7f07a16cc1a3e4ba0b78,1,credit_card,10,208.41
d24e8541128cea179a11a65176e0a96f,1,voucher,1,50.0
1c67e99dc37224bf3ad220ae2368c068,1,credit_card,1,106.96
4ff8e28200e5a7a50b448cfaaf1f8ed3,1,credit_card,10,2288.31
a04639b53f2cbd1f77b63ed44168566e,1,boleto,1,44.83
a23c7a7d06f1f8e9f6e45f934c7e106b,1,boleto,1,245.94
1c859fbb6e7f238f3f6134628b845f3a,1,boleto,1,26.09
64d6282bba1a1c015acbdcacca391253,1,boleto,1,40.87
ff2debba53c9c8185f517f7b3a936aed,1,credit_card,10,240.77
c24a00c414738de9ee6121f179ebba9c,1,boleto,1,107.87
