order_id,payment_sequential,payment_type,payment_installments,payment_value
12e5cfe0e4716b59afb0e0f4a3bd6570,1,credit_card,10,157.45
8ac09207f415d55acff302df7d6a895c,1,credit_card,4,244.15
adfbf6c2a620196f9a3ec747491c72b7,1,credit_card,4,67.5
0e0441786430b7cfcd0d91f822ea4c99,1,credit_card,1,121.49
6ffb3f1686bceae3466facf7e02ce3fb,1,credit_card,1,32.0
c0db7d31ace61fc360a3eaa34dd3457c,1,credit_card,5,65.71
ad4098a257676ea4d394fb3bbbf36ca3,1,credit_card,2,68.49
fc662bafa52d2ef16078f6f6141009d6,1,boleto,1,90.05
4b2d035932915aa9c2a0d4d84cd6d3b0,1,credit_card,3,187.51
fee72a68ce935ebf2939fe72f27d3d9b,1,credit_card,1,48.68
4d3bfdf4c7d6578ea445d588371ae10e,1,credit_card,1,77.29
723e462ce1ee50e024887c0b403130f3,1,credit_card,1,13.8
fa2ea4b6e84c1c0fc4f3a6d468c55183,1,debit_card,1,227.12
96de2b7f7f3c401fbee3eef068376da6,1,boleto,1,32.15
f49cd89d6dad6dd5759ecf15dfe4bb19,1,boleto,1,47.0
243312dbb316253ab77bb0140d94803c,1,credit_card,10,285.79
cdaa116d3c2521b4b6976043508d0943,1,credit_card,2,61.77
49d3db2a02106c24d6ef800bd8ad5546,1,boleto,1,90.17
859980aae511377b7230f72d90bfc580,1,credit_card,10,106.77
e2cd740333fe4585ead5c50c61edb6a5,1,voucher,1,163.25
99bc267f49d76932cd195bfb2a94dd03,1,credit_card,1,163.08
14d9794bbb53614d12cc2df6a045f82b,1,boleto,1,116.7
87f003dca70d4d22518366caf041e845,1,credit_card,3,44.35
14c0c0bebe2cd50fb1dbdee84fbae03a,1,credit_card,1,180.55
53035288acc866ee15423b4293722b46,1,credit_card,1,375.74
aa600269bffea363cca75ad2d1908903,1,boleto,1,93.26
0a9716da94d89975e6637874280aadad,1,credit_card,10,165.96
65c863d90026e9dd4888e28d2135c983,2,voucher,1,50.0
e6ed38386107802a72ec8197195f79a7,1,credit_card,2,240.52
4a4ed9ed7922304a569ed850baba99c6,1,credit_card,3,33.13
591083bc42b589c7052118aa83118e76,5,voucher,1,20.0
79b63d1f9cf0257b33b04fbfb0847cba,2,voucher,1,76.9
e1b6234c322ab01a32771bf57c597043,1,credit_card,8,156.09
d087b8e096ca051f548e29b324272834,1,boleto,1,72.05
52636dd3c039f62169b0eb724af63047,1,credit_card,2,77.77
31be75ffd0c4b58ca777e72cd2352b14,1,boleto,1,95.99
50bf77081d0fdd2e57dcff0acf8fefeb,1,credit_card,2,145.58
068176c8a0550b07cddf7e05c8d55319,1,boleto,1,123.82
7a1ba14765ea354929894e667c06f386,1,credit_card,1,89.88
4b5648d8399ea47a4c323499045aaefc,1,boleto,1,32.38
dc400373e624e9b0435847a79813c658,2,voucher,1,48.91
9f1cdc0e091b90e61836ddc009a60ef2,1,credit_card,4,48.22
51e88bc351dd268bb9c9e78d263c4a06,1,credit_card,2,67.42
dcec2b3be8c3d53056fe63381b2a6cfe,1,credit_card,10,159.18
7cb79316d2abe37e16ec83a07afb2895,1,credit_card,1,13.55
808c4b75909ba91f23c1ef928f396822,1,credit_card,3,143.65
c1310d06e793969c9dfc72a433db577f,1,credit_card,3,86.73
210a5f61a6a19892f81bb269863f4742,1,credit_card,1,67.5
f1b7c83171b22e2babd61eb8501d58d5,1,credit_card,2,44.27
aeb81ccabe4f164a26e763cd5b07fd99,1,boleto,1,70.89
d51cbac21a49941976292ba004bf4165,1,credit_card,6,114.34
edb14cad806f8ea19a08ed06c26726a2,1,credit_card,2,31.38
6225c94031a1e372349fa17f1891317d,1,credit_card,5,256.5
c8e19a0edcf6fd34024a2f7fe5f85ef8,1,boleto,1,341.4
ec5cf2317f5141a62836da8e71586eb6,1,credit_card,8,232.27
37c755c6df4b61c5b4cc40361ae57588,1,credit_card,3,72.34
bf5099786cc9dcd17a4961c9406fb3f3,1,credit_card,1,85.82
5eca2113141f2c0e048b11bdcb7a0371,1,credit_card,1,41.17
6c721c8ce1b433e68655575af4955976,1,credit_card,1,67.7
dd691e4f12c592067339680ffc3dd443,1,credit_card,3,35.0
d2ebd7492d92dfb6a5737ba33a58f920,1,credit_card,4,144.54
d3f44296d90a42d3ec4b52b18654e87a,8,voucher,1,3.98
ce6d150fb29ada17d2082f4847107665,1,credit_card,10,1586.47
c047e1042ab337c92ea23d512b54c5bf,1,credit_card,10,444.25
6df674fd09d933a85574460e32a94e23,1,credit_card,2,65.71
5795989efabaace15f06689b3ab3c4c1,1,credit_card,1,29.29
c8f8f9f5df7a6ce2beaa9de85fbf8ca1,1,credit_card,5,108.0
fe36a827e3e9e0a6f5e11b0be2055727,1,credit_card,5,55.69
a5fbd128ce1d7a0a314bb56704e0b4cf,1,credit_card,7,146.13
6a26bd1a037993f1205073dbeda67db4,1,credit_card,2,67.12
b9a8d194c52bcb022997d990bd402f7e,1,boleto,1,368.6
94d2de9ad08d15bd3e714a984bd09bcb,1,credit_card,10,387.27
cf9d814ad8673ebdaec52528c1f7a7ca,1,credit_card,2,101.25
bdd49e833a618b2e10096e4bd5725977,1,boleto,1,55.13
8a0ecc540156c0f21f25d7bfd4e95dbe,1,credit_card,1,68.0
91f377dafe157043ee827b080a27e3f5,1,credit_card,5,371.94
22420f3718ef75dcddb4f03201096895,1,credit_card,4,45.13
968ce3e13bbc09dc91d26a2f0208d99d,1,credit_card,5,200.55
31026c762ccd760199ad552ea17e0269,1,credit_card,1,41.71
c453fb0ec44f618a32abcad5c873d06f,1,credit_card,3,77.64
17b18aa0bfdcebddefdf2d7da5718181,1,credit_card,5,101.34
3fbb598da3d544e640039c789df239b7,1,credit_card,4,198.0
87276b621cf05e7f2afee8be6c9721b6,1,credit_card,8,314.21
34dedd5cb5e0f12df565171392540a8f,1,credit_card,1,22.29
3d40c6056f68e49782a7c576c8b57e3d,1,credit_card,5,205.43
d2cb7c100806e87a227d413e9157cb76,1,boleto,1,75.07
7b88910a9e8c55290806a85af1b796a6,1,credit_card,4,63.23
933cae52f81a96867c679e5251c0a7c5,1,credit_card,5,88.49
ac14a1a3d8c2b071a150eb2990b5ecd8,1,credit_card,2,49.77
dd3d73f70b77e2a07f64360620621ca4,1,credit_card,5,262.94
69796e4e03edbf9c0f49c76d4ebadb77,1,debit_card,1,93.22
e6e5431f5c825cde6802af0f30bd8eaf,1,credit_card,2,373.44
5fcbedfee2eec6f8ecdcac610148b4c3,1,credit_card,2,29.38
28ff0422d12a02fb62ae4c9f9e9317f3,1,credit_card,5,69.13
f0ffbaf1fe35a4a0565b047824341bc3,1,credit_card,1,86.24
1662797f04736ea5acb5de67d5672fcc,1,credit_card,1,74.29
efc0a4486f951c342875c6ffdeca315a,1,voucher,1,59.9
2b3ec451746cbc17ebae5c0b8fc74406,1,credit_card,1,166.29
93b63d0bd99c903fae0f7a00b72b507c,1,credit_card,3,164.35
92295e7114a22f7180b04673e44cda17,1,credit_card,8,453.74
ca376f8f4042e61688af8cfd32d4e80e,1,credit_card,3,234.08
d1c60fd7acd42b1d2e2aecfeff348b23,1,credit_card,2,67.62
4277cdb7e2125bf7bebcd908168f90cb,1,credit_card,1,70.75
a1092ad981e90f68879726e1c2c0fd63,1,credit_card,7,77.6
de1f470a407aead094cd885293ea9ba1,1,credit_card,8,246.96
ccb78ed7a1acba9d251c8626f13097f5,1,credit_card,3,57.48
3e47a8cc66024053901d7313a7d2a0b7,1,credit_card,2,330.4
16e62e9da7d33d61b6f26ccf68bc962c,1,boleto,1,415.93
73716792079a3819a7022fdf6500f9fb,1,credit_card,10,314.21
0dd13170e2f12871b1e007e5fcf6e944,1,credit_card,2,121.09
9e685885967d3152a558f94a355e3b6f,1,credit_card,1,142.21
069872f35a2ed2d455f9b64e914dd4bd,1,credit_card,1,72.62
0fe66ba925b98652d484ad6af89402e7,1,boleto,1,230.1
816b15129b14c066ff4f5755938aefb0,1,boleto,1,126.44
35d71bd32993bd9959f7eefe1a5a0f4a,1,credit_card,2,87.58
f8b1f5bc1c01359c4cc4e611c257ff2b,1,credit_card,3,92.5
18feb354fd368bc9d6cd27c5359e2243,1,credit_card,1,43.0
d75cb3755738c4ae466303358f97bc55,1,boleto,1,37.69
7f058780efeab68414ecad1c0c43d0c0,1,credit_card,8,396.35
900fac51d850dfc38fceb9c413441c67,2,debit_card,1,98.33
065fb1ee0ec59ea0a68b3105a59a69ce,1,credit_card,5,104.27
d253842de8c5d6f95feebe80f6f6995e,1,credit_card,8,307.96
e3c4a1f61400e7db82ae759cacedc9a3,1,voucher,1,52.01
067a8c6d7efd34e3595ef4bf1500c766,1,credit_card,1,35.05
774189d7c5cbddd496b190c3c0f9de56,1,credit_card,4,234.19
4495f1b55b727a6ca639505afc688e17,1,credit_card,1,69.61
f6cc5ac0be9196f2fb3db04bace5cd8b,1,credit_card,7,238.65
360787554f41824600bdcba9687cd4f0,1,credit_card,3,1783.44
d022bdad33a575ca5edb8c4d51e44310,1,boleto,1,70.03
9bb824ec73ee38dbbc585f3bba4b34ac,1,credit_card,1,171.53
b8188e1985fbf9e2b94e3a0b64d58074,1,credit_card,3,86.15
