order_id,payment_sequential,payment_type,payment_installments,payment_value
0573b5e23cbd798006520e1d5b4c6714,1,boleto,1,51.95
cf95215a722f3ebf29e6bbab87a29e61,1,credit_card,5,102.66
5a1f6d22f7dfb061ef29216b9af687a1,1,credit_card,4,47.69
8cd68144cdb62dc0d60848cf8616d2a4,1,boleto,1,330.66
f45074ae38f2e01d9b854ec8d40362ff,1,credit_card,1,13.78
595f598849d89203c28d05d0fbf3f92e,1,credit_card,1,26.58
e647bf617de735448a4ba54f8910393c,1,credit_card,1,65.09
b2bb080b6bc860118a246fd9b6fad6da,1,credit_card,1,173.84
c10d412026c4077b8e83acf0fea04eee,1,credit_card,1,266.16
1807cc736321f14baa58ef39cf6e5989,1,credit_card,4,91.66
10d9871bed9fb8d0887d3b9022edd1ff,1,boleto,1,84.14
460d57443ffdcaeba240360239747cf7,1,credit_card,1,34.0
42f5954cda381bd032934ee38c453711,1,credit_card,8,402.42
e1b4ee0e390fbac1dec439d72b45a115,1,credit_card,3,77.7
4c2e1a95586c815795a324d1599e7b5a,1,credit_card,8,117.71
198298d54f269d8c5fe89e85a859af61,1,credit_card,10,342.56
b19ca559688b49e8cf7f88c1aa3f0009,1,credit_card,7,73.34
5be8d4719fe2e3669e2d07dddf3b6b0c,1,credit_card,4,117.85
557cc2675910c4a6c9b54ad276f25097,1,credit_card,1,56.77
35525be13c4af8acae0bb6d13c27110d,1,credit_card,1,40.99
60ead11db6b36221fe1424e330883a9a,1,credit_card,1,44.0
8f936fb77c720ab9ccd618af38c885cc,1,credit_card,4,46.63
c604ad5f1e0d0bcf9977cf46d1d72303,1,credit_card,1,31.0
55779fa8fe072d9f8c92d672154558f2,1,boleto,1,233.66
4f99d1a7b0d2308edf45baa6997ac961,1,credit_card,6,125.53
2d1d5777f29a8ee6593cf90b85afb5b6,1,credit_card,1,91.17
3f5a1c29c5881cc9902ed702efbdde45,1,credit_card,1,213.9
d4fdb2be174c84a6409a3968c55b01c5,1,credit_card,1,39.92
1a9b986cfe31ed59c5a6c00287db7e74,1,credit_card,1,31.75
11978d520d85578c9f024b99ac1a87ef,2,voucher,1,20.09
0435b65bfd0a1cd1c48a82f5b405ea78,1,credit_card,4,154.14
6644170ea0130942cfb3064dce01004a,1,credit_card,2,333.68
2176f1406c11f07dcdea94931730770d,1,boleto,1,88.08
08935d5052c6414b1960eb67796d01f5,1,credit_card,4,117.39
f553b61e2a7f6dc62c5f8de4ffb4a031,1,debit_card,1,194.91
1966886b80f14d0588adf6406afb0026,1,debit_card,1,68.89
bf951e41c5adb873b7fdcc1e83b406bf,1,credit_card,1,54.85
2e2dd1119ebf597a9c05d80b5d6eeace,1,credit_card,2,105.42
7354aed5e2d142803a8121059f1e9324,1,credit_card,4,68.16
57bfb7a49bcdecb20d9dbb778d7d7590,1,credit_card,4,102.03
1f31fc163d36ff823c54a14e947b5bc8,1,credit_card,2,114.13
490f30e8fa50cb3ef01058c9ab43048d,1,credit_card,1,49.59
2d5b43766328f55157cae1e85e1dd475,1,credit_card,1,56.85
9027f38fa8afb91a7ad77fd92abf97a1,1,credit_card,5,477.45
0e2b7e9ea88624cc24fe978983190dea,1,credit_card,3,206.87
2df8ef770ee7c12291ed7811f4f414c5,1,voucher,1,56.89
9a8743fed3cc7a477eb92cb0ca0e7d26,1,boleto,1,50.1
d0e9849de800fdb4cb3b5e6d42c6b367,1,boleto,1,85.79
16b6123f7077419424bf89af74e2d054,1,credit_card,10,642.02
06ff6cb289c9f1d1ccacc6764874e3c2,1,credit_card,1,57.89
4436eb8a73f08dc5c4ba8b1e5b96d290,1,credit_card,1,383.99
9786fe4bfc559809a4bc1a58b72e2077,1,credit_card,8,368.92
817e8b5495d2b31da82dfe5a89aacdba,1,credit_card,8,281.5
8ff5ec04a3f395979b2371a0a9ef4136,1,credit_card,5,121.78
a72d1276fd9d74c154120c3a11eba771,1,boleto,1,75.69
8a170c32858870f69d7a3477fcca9a4b,1,credit_card,3,64.05
5ad7d897998f9bab0176a1c82b7437ea,1,credit_card,1,91.28
33f3e269b872b41e5f90b01a92d454eb,1,credit_card,3,543.83
fa9ef315051f18a68686aca274ae8f2a,1,credit_card,4,107.78
c75886866a89a0c9a04fbcd4699f3772,1,credit_card,10,667.99
65bbd0719855fe808bb19f62dfa9f42c,1,credit_card,1,354.64
46c7c115d719ca780eebedf719fbd4e1,1,credit_card,4,59.71
fd26702a3f7ee5d86580de591ff53e3f,1,boleto,1,56.42
aa4f33b236ebf41f573308022ef7496b,1,credit_card,8,193.5
189ede25eb8522abcbd3592d08811f85,1,boleto,1,280.08
a6afa7362f8ec053b0b61cdc8f1c8b25,1,boleto,1,48.1
0ec392fc56b5d2e7e4279c19c51b6460,1,credit_card,5,127.53
5accb23a030458bbfb5eb669903f05b7,1,credit_card,1,35.4
4f037f852cf9b1a96760775d55221c33,1,credit_card,1,84.23
8d6ed3e982e12a1684b31540309e044b,1,credit_card,4,236.81
9c5bfba7de6a4abbb6ba0baab78d1622,1,credit_card,10,231.27
e43a8e7bb3db31ab15c10dfc9ef4e419,1,credit_card,4,69.41
85be7c94bcd3f908fc877157ee21f755,1,credit_card,1,72.75
c39da54f19d2aa7b89667e4817f05629,1,credit_card,4,40.63
175ba47aad2d017d2495c66b763a7df6,1,credit_card,3,130.0
aa7565b87e9b5f1ecf8b8ea7f745899c,1,credit_card,7,70.72
41c7307fb0238baabade48573331cb55,1,credit_card,2,59.82
66866953330f81976a2adcd51f603560,1,credit_card,3,143.18
d3454c86a9d5b5a519364756eea7e275,1,debit_card,1,149.14
6ad99bac95eceb8ee72b78585c5baf88,1,credit_card,8,203.54
e6dfc4ce09d6557361948d3648ccb670,1,credit_card,1,206.08
a1f7a3803f5afa1b25182cbc0b2c38be,1,boleto,1,73.34
92e3a3bff7261e031fc2901b229ce73a,1,boleto,1,212.73
fbbc0a864330509c41ca4b4f0ff9b780,2,voucher,1,140.08
f5b3d7bf340b33e9fac5e7f314525614,1,credit_card,2,116.36
48ab980d180764382cfa411d2fb63dc0,1,boleto,1,86.83
dfa57a47eb4b524966a891189c893d04,1,credit_card,4,99.95
3f4870bf4008a2351a4855a865c454c7,1,credit_card,10,223.14
90932f88aac7cb89b8de1b8635b6d393,1,credit_card,2,56.41
a10e6749400b3ea4a674cec3fd3a9605,1,credit_card,4,64.0
3ef8344e342218131639ab03da0189cc,1,credit_card,3,151.09
c8584f2a0bdbf0ac38e859a8f7744039,1,credit_card,2,71.14
5256aac1d939c4bbc931cc7c1c78a419,1,credit_card,10,137.13
