order_id,payment_sequential,payment_type,payment_installments,payment_value
4214cda550ece8ee66441f459dc33a8c,1,credit_card,2,170.57
f9d0ec2fa088ac583e1ccd15b6686073,1,credit_card,1,89.68
343348b1e29e9fa9e7b6ab1027f9177d,1,credit_card,4,43.77
3ab4eea6776259ae8dfbabaeffece352,1,credit_card,8,387.8
e3e9e3295f4e1512167c232a0aaae8a5,1,voucher,1,50.8
f090de1b2ed9f4e251662cb31e3c7127,1,credit_card,2,27.63
f51e3c7f79d1e2c076acbb6af1588b95,1,credit_card,1,130.22
a8c012ba7d95bd2d15f666681f19c146,1,credit_card,1,41.42
487c1451b8fd7347d0e80e5aca887e91,2,voucher,1,30.0
07d13d352c85dfbfa60dc56dea818335,1,boleto,1,32.62
9d8065ae4c6f5725ee052d02ab00f64e,1,boleto,1,82.06
d9d104af1ea99e0b7f6b0644eedc74d0,1,credit_card,1,40.95
02951078a21a2d9341ea16089a4d5031,1,credit_card,12,257.1
9062b998bfc2521b3978b34034ba6e1e,1,credit_card,1,125.41
a5b431090739891ac76875d9ad9bff23,1,credit_card,4,232.05
f6ed483455295c6e7544f141244cd981,1,credit_card,2,151.51
7250e10eca3d7f71a091ac5752d3228f,1,credit_card,1,221.96
24abd231b3f48073eb9bc660b3eea5fd,1,credit_card,2,38.06
d4c46523b1239f182b74fb0ea1c27f32,1,credit_card,1,396.97
acd76a8508680cbb5d4c04707be03f87,1,debit_card,1,145.01
94a71bedec852e752e86d530d03d6061,1,boleto,1,31.86
c8ea1ac95f4f994f94fb57e99dcca985,1,credit_card,4,49.01
a144da15ca9cb1ebccf012a14736c54d,1,credit_card,8,256.37
7246a71d326111872bfdfd34f495dc4f,1,credit_card,5,117.53
bedae8df4e37a65ccbec319872296b89,1,credit_card,3,433.07
2b49d60af10ea7e2443376987ec8a184,1,credit_card,1,35.7
af045d3e5d7082db57d5b5dde3c0c97b,1,credit_card,1,41.42
cc80504e2db2b7b744e2bfe2450c95d3,1,credit_card,5,59.51
61792c6272346d7f4b7c5b1747df7b1a,1,credit_card,4,49.34
238bcd7a2027e5f32fd185c264d73786,1,credit_card,2,84.56
33c011fdacf02b14181fcd81f4b5ece0,1,credit_card,2,162.1
6eab6f37ff2d390d23be84642739b500,1,credit_card,5,279.4
5d5b8c94e2bc6b963da5af8a4b02bf08,1,boleto,1,80.55
20c75d31d2151bf4e0b8b398e64fb163,1,credit_card,4,48.74
dc70f94b8e8d37fbd4fbc0e31a008175,1,credit_card,4,106.32
b790fce1eff8be3c9ff35c97cde2afaa,1,credit_card,10,305.19
0fa927b252421189a0e0d5725fb3832d,2,voucher,1,103.79
bd0f032970584aa4a5b78947cb63e455,1,credit_card,8,181.1
81bee7ecbeae8e9b41bef6d41b146b12,1,boleto,1,202.26
9c54a1816e487456bb7eb5082b9823ff,1,credit_card,1,2.01
a1431d521cd6c63636bd85cdad970498,1,credit_card,2,135.26
b0cc2434ee3727e682222a0f745a5948,1,credit_card,3,145.01
0132158c30672a8c52997a2492613ec2,1,credit_card,8,413.31
8effe67a72c715f926a6dc1a616a5ea9,1,credit_card,3,33.51
56430e0b9968b381942760e433583b27,1,debit_card,1,33.1
6c98fa39891b33399785aeac3d7ee926,1,credit_card,2,424.04
99e34b586d1fa26ea713021ff647d18d,1,credit_card,1,39.42
8c53283eca3bc0e603a48f2b8725e96f,1,credit_card,1,17.86
5718fc130d653929872f0481438d3f66,1,boleto,1,39.42
3ac963599c50b9beedbcebb47eb33af9,1,credit_card,2,123.04
c9677a4babf96837ee697317b7963a92,1,boleto,1,32.77
69ab7fdbd887d055b05826a8cc5591d7,1,boleto,1,28.62
2bdd95b017c58f97f4e735116e778d28,1,boleto,1,250.04
71e46015f37d1839f5feacddea47add2,1,credit_card,3,73.61
4fb76fa13b108a0d0478483421b0992c,6,voucher,1,10.04
4a42846a6eed9d15714fe30181399f2a,1,credit_card,1,34.37
42b0a4705f0e4429580990e6e0657529,1,credit_card,8,123.25
1207b88243115c9eafb9931bc2d0b59d,1,credit_card,2,133.05
d35551f33906e01d035a5f40e1bd1732,1,credit_card,1,576.2
161328407c259af79c57891e951b3406,1,boleto,1,33.1
497bb8ade48b55b142982e508307a14d,1,credit_card,2,103.2
0a1a904fb2f51218c9c7ce314190de36,1,credit_card,2,115.9
a44769d4b105fc1256ab873c55d43af6,1,boleto,1,91.92
3ac0423d1e7e335f83c8fa3600ae47d7,1,credit_card,10,189.21
a8a2941e92152e0edc39bb862cd6b6e2,1,boleto,1,50.86
370e2e6c1a9fd451eb7f0852daa3b006,7,voucher,1,6.82
4c7ee4e8074ee13226ddac13d14b0989,1,credit_card,5,89.56
ba3d713d46b9dadf35bf0ab911b06408,1,credit_card,1,85.6
c504b1d68ad8d98a627dadca7ca53673,1,boleto,1,38.42
0b843b79b45dddbd796c0a7e51b2c6ca,1,boleto,1,481.07
3cab5c70f370e7fa810658c551f8e2ce,1,credit_card,6,153.8
a2612baf139a2d944224cb87c81d83b1,1,credit_card,4,214.69
5db54d41d5ebd6d76cb69223355601f5,1,credit_card,2,136.26
58300b00ad189113ddb608765a954301,1,credit_card,2,135.0
e54493dea108e0cb48f3571e1249d418,1,credit_card,1,111.98
c279543d72807dc9b91e39e5d87b5493,1,credit_card,5,103.11
6a4b27f33e33875ed99945d3e271698e,1,credit_card,7,372.27
e0e8bc6045cfe08b087197d81196e339,1,boleto,1,164.53
ccf15697e8a9c460dd3bab4f04270c9b,1,credit_card,4,241.61
be178aef757640fe4721501249ae18d8,1,credit_card,1,38.86
c27a26005da9b758c804674cc9aa2da1,3,voucher,1,100.0
d01c5b46e00bd214519fe9f64bbb2649,1,boleto,1,93.72
e04abd8149ef81b95221e88f6ed9ab6a,1,boleto,1,349.01
d17168fed59b987a3b0f2b7d2be18ca4,1,credit_card,2,80.77
6a1dff28da32815c94da401e19d2a7f8,1,credit_card,1,40.96
12be0a0f242d89cc02773e057c2f7f0a,1,credit_card,6,113.28
