order_id,payment_sequential,payment_type,payment_installments,payment_value
1f78449c87a54faf9e96e88ba1491fa9,1,credit_card,6,341.09
61059985a6fc0ad64e95d9944caacdad,1,credit_card,1,132.04
4d680edbaa7d3d9bed69532957368a03,1,credit_card,10,353.09
c39414c195d0f94c9d9c35e7c6ed4f1a,1,credit_card,2,139.22
81cedc4d2132eb6f512354166e51b187,1,credit_card,1,30.28
32b1d8f3789a57f1f752e20ac7404b4c,1,boleto,1,56.6
95442deb81a5d91c97c0df96b431634a,1,boleto,1,368.98
aa964845f1de8125410aea8b73e9e1ec,1,credit_card,2,27.35
3e0c3cab458e8b3cc8d1d38ecb7e7775,1,credit_card,2,105.53
795c16acb4e3c30dfa5b6827727ef488,1,credit_card,2,37.58
947e9c6bfd83a06953c420ef92d3da6e,1,voucher,1,69.46
110d9355d6338eab0a65a0cacdde5434,1,credit_card,5,566.4
e6670c9089973cc68e5b90b7d1f4fec4,1,credit_card,1,88.49
cf61ad2218e5c14397e7c0ba7a6a50f9,1,debit_card,1,35.14
c51dcdd98e1c413f3d394ffcb4656ed1,1,credit_card,4,110.11
ea9184ad433a404df1d72fa0a8764232,4,voucher,1,22.49
0c99132c4ff916416ba8f74c378f1cbc,1,credit_card,4,135.93
66a4fa2d40fed98c34ced62496fdb1e7,1,credit_card,1,267.05
31f8013402a0749b3ab433b1aee11754,1,boleto,1,42.19
96cc8c42014ddb42a775da9a45ae3f76,1,credit_card,2,203.3
18259631aab7299bf25f83f5eac4c8d1,1,credit_card,4,220.3
62d9b911d7c56cf455f660eecb8ddd3a,1,credit_card,10,1002.73
279cc62fe9c5a9e6a7ad5a7536560944,1,boleto,1,116.56
7327c30a5230ce07bc2c7a695d553a00,1,credit_card,4,40.27
648b4f683ccf074ebe65a73c8096dd18,1,credit_card,4,139.87
caca64f71d73695719939294fa88c791,1,credit_card,1,371.42
fa12564d7462c9a851c79c301bcb97de,1,credit_card,3,103.79
6cdb86865449a92089579ea715e1c1d1,1,credit_card,1,52.57
ae1126b6891f58552443772c80b1f562,1,credit_card,1,133.81
52b5d339bbba7bd8f18ca836ab540227,1,credit_card,1,43.08
3a1a92434eae60a4f44ad7ebef65c3e7,1,credit_card,1,254.58
d9952ada4955694cae66806b7d5ac6ca,1,credit_card,6,67.58
f86d7bc39aab05299691322044b63bb2,1,voucher,1,1302.42
5f082a502d1fd6f19d32897c2c2cbcec,1,credit_card,10,645.8
da46439d7d06cf02cb44d0908ecc3575,1,boleto,1,41.86
33ebbe6b176d53190194b5b05cf69330,1,boleto,1,69.9
bedff73fa5a137527ba9314cac93b7b3,2,voucher,1,35.0
9144181fd06902570ce9c34860652f55,1,credit_card,5,118.35
35bf7f86bc7add201e5b6573052157f0,1,credit_card,2,68.35
440a666da55232dbd02bb270c7ac7d8c,1,credit_card,3,46.43
bb2d7e3141540afc268df7ef6580fc75,1,credit_card,1,37.15
e9da0d015d8dbc78a000c0b78cc87728,1,credit_card,2,25.23
191a21c0a0934fdb7dcd56c6b28a8682,1,credit_card,3,196.55
d232a4685c8ddfc98307d91978aebfa5,1,credit_card,5,128.95
07a26b88cc90e93f5c9401de11a60793,1,credit_card,1,20.29
ce7cf6dd8f80dfb98716950ae40eca59,1,boleto,1,171.75
ada812c7806382c3085a5f5024bc17ca,1,boleto,1,37.25
ad2e046d1a59ee49ddf9ae258360b81b,1,credit_card,5,135.13
cd82b3b68f4843cceb338d860b8aa006,1,credit_card,2,440.12
7cf01fbc143d74367eedc9b9f8fbf437,1,credit_card,2,91.72
bfc9f97fc7ddacf8a3c33c4b2bd15a93,1,credit_card,2,229.74
fb6343faebbbee8c21d59d4ae59477a8,1,boleto,1,143.86
22543080a0066963931832c0df11b2be,1,credit_card,2,54.25
386a7bf9de133efa1516c4145330f3a6,1,boleto,1,90.62
e74c5411558a7a26de918d23a07e1cef,1,debit_card,1,42.86
a132f4bdf1eb9803546cef73ca7bd322,1,credit_card,1,69.16
ad6137b47c7f7c1c621f4de13c3d5bc9,1,credit_card,2,145.9
ac3143c0b6db91dd3ca4ab4d8a8243eb,1,credit_card,4,953.71
cbe9e2376e5d8de3c057ed58a638403d,1,credit_card,1,62.42
ef0beb334211d552bb4bbb9b43e60248,1,credit_card,2,158.98
b4d7995506859f96187970c8275ee66c,1,credit_card,8,540.02
7711d25c50cf5322589706aaf0458117,1,credit_card,10,107.23
fa625c35a56d989b379939bae9bc9b2a,1,credit_card,1,63.89
0913c46b1cafecb52e5a9a55b6c0e0fc,1,boleto,1,147.0
b249bb5bc00cfbe2ce917a5a07c72b46,1,credit_card,2,151.79
c5bb91ea2129a21a4f424d356a4d28fa,1,credit_card,4,243.62
ff5b7f440481674b38554434638beebf,1,boleto,1,110.63
0f090dd2d83a9d755108584313c8208d,1,credit_card,4,48.16
c2f065051bb7c9e7f88ebc998f332968,1,credit_card,3,37.37
1fce50c1831b6809773e5020edc716e2,1,credit_card,2,36.16
276971787e4550d908a7306c2fe79da3,1,boleto,1,51.03
fb4c1eeef06c08acb4e63c9091ab5c6b,1,credit_card,7,374.24
